38.28929653638579,431.9,0.0,0.0
38.28929653638579,431.9,-0.1,0.04000000000000001
38.24929653638583,432.0,-0.2,0.0
38.24929653638583,432.20000000000005,-0.30000000000000004,0.04000000000000001
38.209296536385864,432.5,-0.4,0.0
38.209296536385864,432.9,-0.30000000000000004,0.04000000000000001
38.1692965363859,433.19999999999993,-0.20000000000000004,0.0
38.1692965363859,433.4,-0.10000000000000003,0.04000000000000001
38.12929653638594,433.5,-2.7755575615628914e-17,0.0
38.12929653638594,433.5,0.09999999999999998,0.04000000000000001
38.08929653638597,433.4,0.19999999999999998,0.0
38.08929653638597,433.19999999999993,0.3,0.04000000000000001
38.04929653638601,432.9,0.4,0.0
38.04929653638601,432.5,0.5,0.04000000000000001
38.009296536386046,432.0,0.6,0.0
38.009296536386046,431.4,0.7,0.04000000000000001
37.96929653638608,430.69999999999993,0.7999999999999999,0.0
37.96929653638608,429.9,0.8999999999999999,0.04000000000000001
37.92929653638612,429.0,0.9999999999999999,0.0
37.92929653638612,428.0,1.0999999999999999,0.04000000000000001
37.889296536386155,426.9,1.2,0.0
37.889296536386155,425.69999999999993,1.3,0.04000000000000001
37.84929653638619,424.4,1.4000000000000001,0.0
37.84929653638619,423.0,1.5000000000000002,0.04000000000000001
37.80929653638623,421.5,1.6000000000000003,0.0
37.80929653638623,419.9,1.7000000000000004,0.04000000000000001
37.769296536386264,418.19999999999993,1.8000000000000005,0.0
37.769296536386264,416.4,1.9000000000000006,0.04000000000000001
37.7292965363863,414.5,2.0000000000000004,0.0
37.7292965363863,412.5,2.1000000000000005,0.04000000000000001
37.68929653638634,410.4,2.2000000000000006,0.0
37.68929653638634,408.19999999999993,2.3000000000000007,0.04000000000000001
37.64929653638637,405.9,2.400000000000001,0.0
37.64929653638637,403.5,2.500000000000001,0.04000000000000001
37.60929653638641,401.0,2.600000000000001,0.0
37.60929653638641,398.4,2.700000000000001,0.04000000000000001
37.569296536386446,395.69999999999993,2.800000000000001,0.0
37.569296536386446,392.9,2.9000000000000012,0.04000000000000001
37.52929653638648,390.0,3.0000000000000013,0.0
37.52929653638648,387.0,3.1000000000000014,0.04000000000000001
